transcript_id	tissue_name	rpkm_mean	rpkm_std	rpkm_median	coef_variation	max
ENST00000509518	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000509518	Small Intestine - Terminal Ileum	0.006	0.048	0.000	7.48508022153	0.434
ENST00000509518	Breast - Mammary Tissue	0.002	0.018	0.000	10.2999363868	0.189
ENST00000509518	Stomach	0.004	0.026	0.000	6.34098070604	0.210
ENST00000509518	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000509518	Esophagus - Mucosa	0.012	0.057	0.000	4.83911531112	0.464
ENST00000509518	Brain - Putamen (basal ganglia)	0.004	0.025	0.000	5.84936422122	0.196
ENST00000509518	Artery - Coronary	0.006	0.038	0.000	5.87025618677	0.368
ENST00000509518	Liver	0.002	0.016	0.000	10.8627804912	0.181
ENST00000509518	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000509518	Brain - Hypothalamus	0.021	0.053	0.000	2.51004759412	0.248
ENST00000509518	Colon - Transverse	0.003	0.022	0.000	7.28016010277	0.268
ENST00000509518	Prostate	0.001	0.010	0.000	10.246950766	0.108
ENST00000509518	Brain - Amygdala	0.022	0.114	0.000	5.08404190292	0.816
ENST00000509518	Pancreas	0.001	0.007	0.000	13.0384048104	0.095
ENST00000509518	Adipose - Subcutaneous	0.001	0.014	0.000	18.6815416923	0.258
ENST00000509518	Skin - Sun Exposed (Lower leg)	0.098	0.172	0.000	1.74510191479	1.274
ENST00000509518	Spleen	0.013	0.064	0.000	4.88252389705	0.433
ENST00000509518	Brain - Hippocampus	0.005	0.037	0.000	6.85397324311	0.291
ENST00000509518	Heart - Left Ventricle	0.000	0.007	0.000	14.7309198627	0.107
ENST00000509518	Brain - Cortex	0.005	0.033	0.000	6.81308756486	0.315
ENST00000509518	Muscle - Skeletal	0.002	0.021	0.000	8.93106433	0.253
ENST00000509518	Brain - Spinal cord (cervical c-1)	0.001	0.010	0.000	8.36660026534	0.081
ENST00000509518	Uterus	0.000	0.000	0.000	0	0.000
ENST00000509518	Brain - Nucleus accumbens (basal ganglia)	0.012	0.066	0.000	5.29308265612	0.486
ENST00000509518	Brain - Caudate (basal ganglia)	0.006	0.033	0.000	5.51709412799	0.242
ENST00000509518	Minor Salivary Gland	0.027	0.112	0.000	4.09708426741	0.780
ENST00000509518	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000509518	Whole Blood	0.005	0.032	0.000	5.94352966321	0.295
ENST00000509518	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000509518	Nerve - Tibial	0.002	0.022	0.000	10.9869333806	0.316
ENST00000509518	Brain - Frontal Cortex (BA9)	0.007	0.049	0.000	6.64011479551	0.429
ENST00000509518	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000509518	Adrenal Gland	0.001	0.008	0.000	12.0	0.095
ENST00000509518	Lung	0.008	0.041	0.000	5.07459762423	0.404
ENST00000509518	Cells - Transformed fibroblasts	0.061	0.137	0.000	2.25738977621	0.861
ENST00000509518	Artery - Tibial	0.002	0.017	0.000	8.15176184985	0.157
ENST00000509518	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000509518	Pituitary	0.029	0.063	0.000	2.20983982681	0.283
ENST00000509518	Brain - Substantia nigra	0.004	0.028	0.000	7.87400787401	0.225
ENST00000509518	Cells - EBV-transformed lymphocytes	0.042	0.150	0.000	3.52798561739	1.413
ENST00000518982	Thyroid	0.229	0.442	0.000	1.93285013714	3.154
ENST00000518982	Testis	0.557	0.478	0.515	0.858337023624	1.806
ENST00000518982	Brain - Anterior cingulate cortex (BA24)	0.026	0.081	0.000	3.11146964856	0.527
ENST00000518982	Skin - Not Sun Exposed (Suprapubic)	1.047	0.963	0.934	0.919822215037	4.405
ENST00000518982	Ovary	0.086	0.194	0.000	2.24235739361	1.061
ENST00000518982	Vagina	0.387	0.562	0.162	1.44993287869	3.690
ENST00000518982	Heart - Atrial Appendage	0.098	0.164	0.000	1.67092968691	0.947
ENST00000518982	Esophagus - Muscularis	0.108	0.209	0.000	1.94201908932	1.451
ENST00000518982	Brain - Cerebellar Hemisphere	0.006	0.045	0.000	7.84641779834	0.436
ENST00000518982	Small Intestine - Terminal Ileum	1.102	0.854	1.131	0.77485956177	3.592
ENST00000518982	Breast - Mammary Tissue	0.207	0.384	0.000	1.85837750116	2.001
ENST00000518982	Stomach	0.227	0.335	0.088	1.47257090972	1.711
ENST00000518982	Brain - Cerebellum	0.011	0.080	0.000	7.25184177845	0.749
ENST00000518982	Esophagus - Mucosa	0.792	0.661	0.700	0.834116935555	3.077
ENST00000518982	Brain - Putamen (basal ganglia)	0.029	0.079	0.000	2.7291976723	0.421
ENST00000518982	Artery - Coronary	0.320	0.400	0.132	1.25278740909	1.692
ENST00000518982	Liver	0.549	0.541	0.423	0.986045865994	1.902
ENST00000518982	Esophagus - Gastroesophageal Junction	0.077	0.164	0.000	2.12472735293	0.834
ENST00000518982	Brain - Hypothalamus	0.064	0.120	0.000	1.87899368056	0.580
ENST00000518982	Colon - Transverse	0.797	0.903	0.484	1.13274253575	5.010
ENST00000518982	Prostate	0.264	0.412	0.000	1.55940852043	1.780
ENST00000518982	Brain - Amygdala	0.060	0.108	0.000	1.80725997706	0.446
ENST00000518982	Pancreas	0.197	0.285	0.068	1.44388245098	1.419
ENST00000518982	Adipose - Subcutaneous	0.270	0.433	0.000	1.60306360834	2.973
ENST00000518982	Skin - Sun Exposed (Lower leg)	0.750	0.799	0.565	1.06590018382	4.522
ENST00000518982	Spleen	0.358	0.512	0.091	1.42959775735	2.929
ENST00000518982	Brain - Hippocampus	0.033	0.095	0.000	2.86562788077	0.649
ENST00000518982	Heart - Left Ventricle	0.014	0.057	0.000	4.14237916189	0.429
ENST00000518982	Brain - Cortex	0.022	0.078	0.000	3.60886325794	0.511
ENST00000518982	Muscle - Skeletal	0.007	0.035	0.000	5.09051084324	0.289
ENST00000518982	Brain - Spinal cord (cervical c-1)	0.006	0.034	0.000	5.31613892825	0.232
ENST00000518982	Uterus	0.040	0.110	0.000	2.76798751398	0.690
ENST00000518982	Brain - Nucleus accumbens (basal ganglia)	0.065	0.127	0.000	1.96924878601	0.707
ENST00000518982	Brain - Caudate (basal ganglia)	0.043	0.111	0.000	2.61064191702	0.792
ENST00000518982	Minor Salivary Gland	0.250	0.298	0.149	1.18891643332	1.398
ENST00000518982	Artery - Aorta	0.154	0.225	0.000	1.46261343393	1.380
ENST00000518982	Whole Blood	0.027	0.076	0.000	2.79839953512	0.510
ENST00000518982	Kidney - Cortex	0.397	0.371	0.360	0.934104951177	1.343
ENST00000518982	Nerve - Tibial	0.063	0.199	0.000	3.15518949438	2.138
ENST00000518982	Brain - Frontal Cortex (BA9)	0.028	0.085	0.000	3.0659368814	0.655
ENST00000518982	Adipose - Visceral (Omentum)	0.358	0.538	0.133	1.50279140402	4.527
ENST00000518982	Adrenal Gland	0.330	0.326	0.294	0.987665884521	1.563
ENST00000518982	Lung	0.696	0.702	0.572	1.00946503857	3.988
ENST00000518982	Cells - Transformed fibroblasts	0.960	1.335	0.615	1.39034777883	11.446
ENST00000518982	Artery - Tibial	0.190	0.312	0.000	1.64323905088	1.873
ENST00000518982	Colon - Sigmoid	0.104	0.185	0.000	1.77035424102	0.864
ENST00000518982	Pituitary	0.059	0.198	0.000	3.34922764795	1.278
ENST00000518982	Brain - Substantia nigra	0.048	0.142	0.000	2.94194718593	0.935
ENST00000518982	Cells - EBV-transformed lymphocytes	4.449	2.742	3.877	0.616480304973	12.192
ENST00000414784	Thyroid	0.192	0.285	0.000	1.48026662121	1.965
ENST00000414784	Testis	0.491	0.446	0.374	0.909346656404	2.246
ENST00000414784	Brain - Anterior cingulate cortex (BA24)	0.588	0.500	0.469	0.849677464415	2.469
ENST00000414784	Skin - Not Sun Exposed (Suprapubic)	0.197	0.223	0.192	1.13260572876	1.080
ENST00000414784	Ovary	0.370	0.413	0.290	1.1144060793	2.383
ENST00000414784	Vagina	0.194	0.250	0.000	1.28564765876	0.908
ENST00000414784	Heart - Atrial Appendage	0.322	0.400	0.261	1.24359581391	3.278
ENST00000414784	Esophagus - Muscularis	0.302	0.349	0.249	1.15463925831	2.148
ENST00000414784	Brain - Cerebellar Hemisphere	0.522	0.415	0.442	0.796586351287	2.177
ENST00000414784	Small Intestine - Terminal Ileum	0.189	0.242	0.188	1.27990162766	1.267
ENST00000414784	Breast - Mammary Tissue	0.189	0.281	0.000	1.49211415595	1.865
ENST00000414784	Stomach	0.160	0.237	0.000	1.48191027914	1.457
ENST00000414784	Brain - Cerebellum	0.488	0.414	0.439	0.84847608633	1.952
ENST00000414784	Esophagus - Mucosa	0.096	0.169	0.000	1.74868180054	0.923
ENST00000414784	Brain - Putamen (basal ganglia)	0.512	0.389	0.453	0.759299017617	1.479
ENST00000414784	Artery - Coronary	0.196	0.275	0.000	1.40499640747	1.501
ENST00000414784	Liver	0.187	0.269	0.000	1.43992042912	1.194
ENST00000414784	Esophagus - Gastroesophageal Junction	0.263	0.294	0.257	1.11877259382	1.646
ENST00000414784	Brain - Hypothalamus	0.632	0.529	0.572	0.836589493514	3.122
ENST00000414784	Colon - Transverse	0.177	0.255	0.000	1.4381277351	1.842
ENST00000414784	Prostate	0.220	0.283	0.000	1.2821562375	1.325
ENST00000414784	Brain - Amygdala	0.551	0.519	0.427	0.941971965249	2.477
ENST00000414784	Pancreas	0.204	0.281	0.000	1.37962009162	1.948
ENST00000414784	Adipose - Subcutaneous	0.142	0.221	0.000	1.55829872787	1.445
ENST00000414784	Skin - Sun Exposed (Lower leg)	0.227	0.255	0.219	1.12157431371	1.185
ENST00000414784	Spleen	0.193	0.265	0.000	1.37637719437	1.533
ENST00000414784	Brain - Hippocampus	0.515	0.463	0.415	0.898141799494	2.114
ENST00000414784	Heart - Left Ventricle	0.239	0.290	0.207	1.21086813923	1.741
ENST00000414784	Brain - Cortex	0.739	0.547	0.637	0.739923039254	2.925
ENST00000414784	Muscle - Skeletal	0.413	0.398	0.337	0.963610008678	2.552
ENST00000414784	Brain - Spinal cord (cervical c-1)	0.556	0.488	0.438	0.878411123327	2.137
ENST00000414784	Uterus	0.369	0.390	0.271	1.05681524862	1.632
ENST00000414784	Brain - Nucleus accumbens (basal ganglia)	0.649	0.467	0.603	0.719421195207	2.328
ENST00000414784	Brain - Caudate (basal ganglia)	0.525	0.476	0.474	0.907984002033	2.595
ENST00000414784	Minor Salivary Gland	0.177	0.240	0.000	1.34994652769	0.920
ENST00000414784	Artery - Aorta	0.181	0.251	0.000	1.3873928978	1.457
ENST00000414784	Whole Blood	0.174	0.291	0.000	1.67001811077	2.971
ENST00000414784	Kidney - Cortex	0.153	0.221	0.000	1.44573702026	0.986
ENST00000414784	Nerve - Tibial	0.325	0.330	0.264	1.01642207891	2.290
ENST00000414784	Brain - Frontal Cortex (BA9)	0.640	0.483	0.545	0.754193117914	2.427
ENST00000414784	Adipose - Visceral (Omentum)	0.149	0.235	0.000	1.58047557856	1.356
ENST00000414784	Adrenal Gland	0.211	0.303	0.000	1.43238209493	1.799
ENST00000414784	Lung	0.176	0.249	0.000	1.41498353098	1.134
ENST00000414784	Cells - Transformed fibroblasts	0.237	0.335	0.189	1.41270648539	1.777
ENST00000414784	Artery - Tibial	0.171	0.258	0.000	1.50692298415	1.640
ENST00000414784	Colon - Sigmoid	0.341	0.396	0.270	1.15952813785	2.497
ENST00000414784	Pituitary	0.412	0.380	0.297	0.921561599098	2.213
ENST00000414784	Brain - Substantia nigra	0.601	0.469	0.583	0.779982515239	1.720
ENST00000414784	Cells - EBV-transformed lymphocytes	0.167	0.204	0.147	1.2215875782	0.914
ENST00000397688	Thyroid	2.833	2.117	2.225	0.747214264803	14.670
ENST00000397688	Testis	0.354	0.357	0.249	1.00768016442	1.615
ENST00000397688	Brain - Anterior cingulate cortex (BA24)	0.114	0.159	0.000	1.39521979658	0.638
ENST00000397688	Skin - Not Sun Exposed (Suprapubic)	0.735	0.636	0.618	0.864896959305	4.515
ENST00000397688	Ovary	0.450	0.706	0.230	1.5693362438	4.821
ENST00000397688	Vagina	0.909	0.883	0.620	0.971458442068	3.909
ENST00000397688	Heart - Atrial Appendage	1.116	0.880	0.930	0.788466849897	4.872
ENST00000397688	Esophagus - Muscularis	0.983	0.731	0.813	0.743692318129	4.356
ENST00000397688	Brain - Cerebellar Hemisphere	0.033	0.081	0.000	2.46757899028	0.373
ENST00000397688	Small Intestine - Terminal Ileum	1.173	0.803	1.090	0.684323460843	2.970
ENST00000397688	Breast - Mammary Tissue	1.536	1.218	1.346	0.792525265905	7.855
ENST00000397688	Stomach	0.645	0.735	0.427	1.13876543607	3.947
ENST00000397688	Brain - Cerebellum	0.041	0.116	0.000	2.81600517483	0.714
ENST00000397688	Esophagus - Mucosa	0.245	0.309	0.184	1.26193936135	2.097
ENST00000397688	Brain - Putamen (basal ganglia)	0.197	0.280	0.000	1.41750975344	1.366
ENST00000397688	Artery - Coronary	6.659	4.291	6.189	0.644376127506	21.722
ENST00000397688	Liver	0.188	0.325	0.000	1.73333957296	1.393
ENST00000397688	Esophagus - Gastroesophageal Junction	1.237	1.104	1.084	0.892819982331	8.644
ENST00000397688	Brain - Hypothalamus	0.320	0.408	0.187	1.27557362171	1.896
ENST00000397688	Colon - Transverse	1.144	1.002	0.962	0.876525226044	8.565
ENST00000397688	Prostate	0.705	0.617	0.605	0.874895323572	3.743
ENST00000397688	Brain - Amygdala	0.229	0.344	0.000	1.50131644022	1.548
ENST00000397688	Pancreas	0.496	0.467	0.357	0.941286535548	2.375
ENST00000397688	Adipose - Subcutaneous	3.128	2.054	2.781	0.656669450615	14.073
ENST00000397688	Skin - Sun Exposed (Lower leg)	1.161	0.961	0.908	0.827042412736	5.237
ENST00000397688	Spleen	3.531	2.457	2.717	0.695709293781	13.575
ENST00000397688	Brain - Hippocampus	0.224	0.339	0.000	1.51121211876	1.777
ENST00000397688	Heart - Left Ventricle	0.662	0.655	0.526	0.989097505627	4.824
ENST00000397688	Brain - Cortex	0.092	0.164	0.000	1.78839493756	0.858
ENST00000397688	Muscle - Skeletal	0.341	0.397	0.212	1.16561286658	2.530
ENST00000397688	Brain - Spinal cord (cervical c-1)	0.561	0.572	0.394	1.01827443675	2.610
ENST00000397688	Uterus	2.104	1.763	1.574	0.837978671691	9.656
ENST00000397688	Brain - Nucleus accumbens (basal ganglia)	0.147	0.226	0.000	1.53983799286	1.156
ENST00000397688	Brain - Caudate (basal ganglia)	0.253	0.335	0.198	1.32709871736	2.266
ENST00000397688	Minor Salivary Gland	1.639	1.038	1.471	0.633593167581	4.241
ENST00000397688	Artery - Aorta	8.422	4.050	8.227	0.48094965508	22.616
ENST00000397688	Whole Blood	0.974	1.353	0.502	1.38832419776	10.270
ENST00000397688	Kidney - Cortex	0.718	0.830	0.465	1.15627780389	4.119
ENST00000397688	Nerve - Tibial	1.728	1.261	1.419	0.729709605855	8.401
ENST00000397688	Brain - Frontal Cortex (BA9)	0.167	0.431	0.000	2.57624080991	4.058
ENST00000397688	Adipose - Visceral (Omentum)	2.750	1.909	2.418	0.694273647323	10.324
ENST00000397688	Adrenal Gland	1.548	1.081	1.360	0.698257989303	5.459
ENST00000397688	Lung	3.318	2.108	3.109	0.635254221478	11.763
ENST00000397688	Cells - Transformed fibroblasts	0.379	0.736	0.185	1.94139517744	6.437
ENST00000397688	Artery - Tibial	5.966	4.216	5.098	0.706574375856	31.261
ENST00000397688	Colon - Sigmoid	1.037	0.791	0.906	0.763329988396	4.188
ENST00000397688	Pituitary	0.646	0.613	0.436	0.948770523024	3.047
ENST00000397688	Brain - Substantia nigra	0.426	0.394	0.285	0.925707892861	1.512
ENST00000397688	Cells - EBV-transformed lymphocytes	0.055	0.181	0.000	3.31080213638	1.742
ENST00000411743	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000411743	Testis	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000411743	Skin - Not Sun Exposed (Suprapubic)	0.000	0.002	0.000	15.7797338381	0.027
ENST00000411743	Ovary	0.000	0.000	0.000	0	0.000
ENST00000411743	Vagina	0.000	0.000	0.000	0	0.000
ENST00000411743	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000411743	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000411743	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000411743	Breast - Mammary Tissue	0.002	0.033	0.000	14.5945195193	0.478
ENST00000411743	Stomach	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000411743	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000411743	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000411743	Liver	0.000	0.000	0.000	0	0.000
ENST00000411743	Esophagus - Gastroesophageal Junction	0.001	0.007	0.000	12.3288280059	0.082
ENST00000411743	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000411743	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000411743	Prostate	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000411743	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000411743	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000411743	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000411743	Spleen	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000411743	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000411743	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000411743	Uterus	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000411743	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000411743	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000411743	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000411743	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000411743	Nerve - Tibial	0.003	0.047	0.000	17.4068951855	0.828
ENST00000411743	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000411743	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000411743	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000411743	Lung	0.000	0.000	0.000	0	0.000
ENST00000411743	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000411743	Artery - Tibial	0.002	0.034	0.000	18.1934053987	0.621
ENST00000411743	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000411743	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000411743	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000411743	Cells - EBV-transformed lymphocytes	0.001	0.007	0.000	10.8166538264	0.072
ENST00000363652	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000363652	Testis	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000363652	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000363652	Ovary	0.000	0.000	0.000	0	0.000
ENST00000363652	Vagina	0.000	0.000	0.000	0	0.000
ENST00000363652	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000363652	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000363652	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000363652	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000363652	Stomach	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000363652	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000363652	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000363652	Liver	0.000	0.000	0.000	0	0.000
ENST00000363652	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000363652	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000363652	Prostate	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000363652	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000363652	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000363652	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000363652	Spleen	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000363652	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000363652	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000363652	Uterus	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000363652	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000363652	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000363652	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000363652	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000363652	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000363652	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000363652	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000363652	Lung	0.000	0.000	0.000	0	0.000
ENST00000363652	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000363652	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000363652	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000363652	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000363652	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000363652	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000384234	Thyroid	0.001	0.021	0.000	17.9443584449	0.377
ENST00000384234	Testis	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000384234	Skin - Not Sun Exposed (Suprapubic)	0.001	0.018	0.000	15.7797338381	0.283
ENST00000384234	Ovary	0.000	0.000	0.000	0	0.000
ENST00000384234	Vagina	0.000	0.000	0.000	0	0.000
ENST00000384234	Heart - Atrial Appendage	0.004	0.034	0.000	8.12548387974	0.323
ENST00000384234	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Cerebellar Hemisphere	0.006	0.047	0.000	7.30858575367	0.402
ENST00000384234	Small Intestine - Terminal Ileum	0.002	0.022	0.000	9.32737905309	0.204
ENST00000384234	Breast - Mammary Tissue	0.001	0.016	0.000	14.5945195193	0.229
ENST00000384234	Stomach	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Cerebellum	0.005	0.041	0.000	7.84232279387	0.328
ENST00000384234	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000384234	Artery - Coronary	0.002	0.026	0.000	11.4891252931	0.299
ENST00000384234	Liver	0.000	0.000	0.000	0	0.000
ENST00000384234	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000384234	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000384234	Prostate	0.003	0.035	0.000	10.246950766	0.365
ENST00000384234	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000384234	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000384234	Adipose - Subcutaneous	0.003	0.034	0.000	13.1947958241	0.464
ENST00000384234	Skin - Sun Exposed (Lower leg)	0.001	0.015	0.000	18.8679622641	0.287
ENST00000384234	Spleen	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000384234	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Cortex	0.002	0.024	0.000	10.6301458127	0.261
ENST00000384234	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000384234	Uterus	0.005	0.049	0.000	9.05538513814	0.450
ENST00000384234	Brain - Nucleus accumbens (basal ganglia)	0.002	0.024	0.000	10.5830052443	0.256
ENST00000384234	Brain - Caudate (basal ganglia)	0.003	0.034	0.000	10.7703296143	0.371
ENST00000384234	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000384234	Artery - Aorta	0.002	0.031	0.000	14.9331845231	0.464
ENST00000384234	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000384234	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000384234	Nerve - Tibial	0.002	0.027	0.000	17.4068951855	0.480
ENST00000384234	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000384234	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000384234	Adrenal Gland	0.002	0.028	0.000	12.0	0.333
ENST00000384234	Lung	0.001	0.024	0.000	17.8605710995	0.428
ENST00000384234	Cells - Transformed fibroblasts	0.002	0.030	0.000	16.8226038413	0.500
ENST00000384234	Artery - Tibial	0.002	0.028	0.000	18.1934053987	0.517
ENST00000384234	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000384234	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000384234	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000384234	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000592143	Thyroid	0.001	0.015	0.000	10.9095824805	0.217
ENST00000592143	Testis	0.002	0.015	0.000	7.51598517543	0.121
ENST00000592143	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000592143	Skin - Not Sun Exposed (Suprapubic)	0.001	0.012	0.000	11.7982518945	0.173
ENST00000592143	Ovary	0.004	0.033	0.000	7.44115410706	0.298
ENST00000592143	Vagina	0.003	0.024	0.000	7.02063339595	0.197
ENST00000592143	Heart - Atrial Appendage	0.002	0.016	0.000	9.80087754799	0.165
ENST00000592143	Esophagus - Muscularis	0.002	0.018	0.000	11.635842451	0.256
ENST00000592143	Brain - Cerebellar Hemisphere	0.001	0.009	0.000	10.1980390272	0.095
